bank_id,pm_family,course,unit,section,destination,destination_group,destination_slot,retrieval_stage_or_scope,mastery_goal_id,evidence_point_id,summative_version,blueprint_slot_id,question_family_id,variation_mode,task_architecture,dok,learning_target,i_can,practice_standard,item_type,answer_type,security_level,estimated_time_sec,figure_files,figure_source,graph_tool_type,source_basis,notes
U1-S4-BLOOK-Q02,AP/SCI,AP Calculus AB,1,1.4,Blooket,Blooket,Q02,current-section,U1-MG03,,,,U1-S4-BLOOK-FAM2,mixed,,1,"Analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.","I can analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.",Justification and Theorem Conditions,multiple-choice,selected response,instructional,45,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S4-BLOOK-Q03,AP/SCI,AP Calculus AB,1,1.4,Blooket,Blooket,Q03,current-section,U1-MG03,,,,U1-S4-BLOOK-FAM3,mixed,,1,"Analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.","I can analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.",Notation and Mathematical Communication,multiple-choice,selected response,instructional,45,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S4-BLOOK-Q04,AP/SCI,AP Calculus AB,1,1.4,Blooket,Blooket,Q04,current-section,U1-MG03,,,,U1-S4-BLOOK-FAM4,mixed,,1,"Analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.","I can analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.",Modeling,multiple-choice,selected response,instructional,45,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S4-BLOOK-Q05,AP/SCI,AP Calculus AB,1,1.4,Blooket,Blooket,Q05,current-section,U1-MG03,,,,U1-S4-BLOOK-FAM5,mixed,,1,"Analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.","I can analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.",Interpretation Across Representations,multiple-choice,selected response,instructional,45,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S4-BLOOK-Q06,AP/SCI,AP Calculus AB,1,1.4,Blooket,Blooket,Q06,current-section,U1-MG03,,,,U1-S4-BLOOK-FAM1,mixed,,1,"Analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.","I can analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.",Justification and Theorem Conditions,multiple-choice,selected response,instructional,45,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S4-BLOOK-Q07,AP/SCI,AP Calculus AB,1,1.4,Blooket,Blooket,Q07,current-section,U1-MG03,,,,U1-S4-BLOOK-FAM2,mixed,,1,"Analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.","I can analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.",Notation and Mathematical Communication,multiple-choice,selected response,instructional,45,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S4-BLOOK-Q08,AP/SCI,AP Calculus AB,1,1.4,Blooket,Blooket,Q08,current-section,U1-MG03,,,,U1-S4-BLOOK-FAM3,mixed,,1,"Analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.","I can analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.",Modeling,multiple-choice,selected response,instructional,45,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S4-BLOOK-Q09,AP/SCI,AP Calculus AB,1,1.4,Blooket,Blooket,Q09,current-section,U1-MG03,,,,U1-S4-BLOOK-FAM4,mixed,,1,"Analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.","I can analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.",Interpretation Across Representations,multiple-choice,selected response,instructional,45,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S4-BLOOK-Q10,AP/SCI,AP Calculus AB,1,1.4,Blooket,Blooket,Q10,current-section,U1-MG03,,,,U1-S4-BLOOK-FAM5,mixed,,1,"Analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.","I can analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.",Justification and Theorem Conditions,multiple-choice,selected response,instructional,45,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S4-BLOOK-Q11,AP/SCI,AP Calculus AB,1,1.4,Blooket,Blooket,Q11,current-section,U1-MG03,,,,U1-S4-BLOOK-FAM1,mixed,,1,"Analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.","I can analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.",Notation and Mathematical Communication,multiple-choice,selected response,instructional,45,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S4-BLOOK-Q12,AP/SCI,AP Calculus AB,1,1.4,Blooket,Blooket,Q12,current-section,U1-MG03,,,,U1-S4-BLOOK-FAM2,mixed,,1,"Analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.","I can analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.",Modeling,multiple-choice,selected response,instructional,45,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S4-BLOOK-Q13,AP/SCI,AP Calculus AB,1,1.4,Blooket,Blooket,Q13,current-section,U1-MG03,,,,U1-S4-BLOOK-FAM3,mixed,,2,"Analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.","I can analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.",Interpretation Across Representations,multiple-choice,selected response,instructional,45,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S4-BLOOK-Q14,AP/SCI,AP Calculus AB,1,1.4,Blooket,Blooket,Q14,current-section,U1-MG03,,,,U1-S4-BLOOK-FAM4,mixed,,2,"Analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.","I can analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.",Justification and Theorem Conditions,multiple-choice,selected response,instructional,45,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S4-BLOOK-Q15,AP/SCI,AP Calculus AB,1,1.4,Blooket,Blooket,Q15,current-section,U1-MG03,,,,U1-S4-BLOOK-FAM5,mixed,,2,"Analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.","I can analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.",Notation and Mathematical Communication,multiple-choice,selected response,instructional,45,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S4-BLOOK-Q16,AP/SCI,AP Calculus AB,1,1.4,Blooket,Blooket,Q16,current-section,U1-MG03,,,,U1-S4-BLOOK-FAM1,mixed,,2,"Analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.","I can analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.",Modeling,multiple-choice,selected response,instructional,45,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S4-BLOOK-Q17,AP/SCI,AP Calculus AB,1,1.4,Blooket,Blooket,Q17,current-section,U1-MG03,,,,U1-S4-BLOOK-FAM2,mixed,,2,"Analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.","I can analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.",Interpretation Across Representations,multiple-choice,selected response,instructional,45,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S4-BLOOK-Q18,AP/SCI,AP Calculus AB,1,1.4,Blooket,Blooket,Q18,current-section,U1-MG03,,,,U1-S4-BLOOK-FAM3,mixed,,2,"Analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.","I can analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.",Justification and Theorem Conditions,multiple-choice,selected response,instructional,45,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S4-BLOOK-Q19,AP/SCI,AP Calculus AB,1,1.4,Blooket,Blooket,Q19,current-section,U1-MG03,,,,U1-S4-BLOOK-FAM4,mixed,,2,"Analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.","I can analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.",Notation and Mathematical Communication,multiple-choice,selected response,instructional,45,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S4-BLOOK-Q20,AP/SCI,AP Calculus AB,1,1.4,Blooket,Blooket,Q20,current-section,U1-MG03,,,,U1-S4-BLOOK-FAM5,mixed,,2,"Analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.","I can analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.",Modeling,multiple-choice,selected response,instructional,45,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S5-BLOOK-Q01,AP/SCI,AP Calculus AB,1,1.5,Blooket,Blooket,Q01,current-section,U1-MG04,,,,U1-S5-BLOOK-FAM1,mixed,,1,"Interpret infinite limits and limits at infinity to identify asymptotic behavior, and apply the Intermediate Value Theorem when its hypotheses are satisfied.","I can interpret infinite limits and limits at infinity to identify asymptotic behavior, and apply the Intermediate Value Theorem when its hypotheses are satisfied.",Justification and Theorem Conditions,multiple-choice,selected response,instructional,45,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S5-BLOOK-Q02,AP/SCI,AP Calculus AB,1,1.5,Blooket,Blooket,Q02,current-section,U1-MG04,,,,U1-S5-BLOOK-FAM2,mixed,,1,"Interpret infinite limits and limits at infinity to identify asymptotic behavior, and apply the Intermediate Value Theorem when its hypotheses are satisfied.","I can interpret infinite limits and limits at infinity to identify asymptotic behavior, and apply the Intermediate Value Theorem when its hypotheses are satisfied.",Notation and Mathematical Communication,multiple-choice,selected response,instructional,45,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S5-BLOOK-Q03,AP/SCI,AP Calculus AB,1,1.5,Blooket,Blooket,Q03,current-section,U1-MG04,,,,U1-S5-BLOOK-FAM3,mixed,,1,"Interpret infinite limits and limits at infinity to identify asymptotic behavior, and apply the Intermediate Value Theorem when its hypotheses are satisfied.","I can interpret infinite limits and limits at infinity to identify asymptotic behavior, and apply the Intermediate Value Theorem when its hypotheses are satisfied.",Modeling,multiple-choice,selected response,instructional,45,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S5-BLOOK-Q04,AP/SCI,AP Calculus AB,1,1.5,Blooket,Blooket,Q04,current-section,U1-MG04,,,,U1-S5-BLOOK-FAM4,mixed,,1,"Interpret infinite limits and limits at infinity to identify asymptotic behavior, and apply the Intermediate Value Theorem when its hypotheses are satisfied.","I can interpret infinite limits and limits at infinity to identify asymptotic behavior, and apply the Intermediate Value Theorem when its hypotheses are satisfied.",Analytical Strategy Selection,multiple-choice,selected response,instructional,45,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S5-BLOOK-Q05,AP/SCI,AP Calculus AB,1,1.5,Blooket,Blooket,Q05,current-section,U1-MG04,,,,U1-S5-BLOOK-FAM5,mixed,,1,"Interpret infinite limits and limits at infinity to identify asymptotic behavior, and apply the Intermediate Value Theorem when its hypotheses are satisfied.","I can interpret infinite limits and limits at infinity to identify asymptotic behavior, and apply the Intermediate Value Theorem when its hypotheses are satisfied.",Calculator and Non-Calculator Reasoning,multiple-choice,selected response,instructional,45,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S5-BLOOK-Q06,AP/SCI,AP Calculus AB,1,1.5,Blooket,Blooket,Q06,current-section,U1-MG04,,,,U1-S5-BLOOK-FAM1,mixed,,1,"Interpret infinite limits and limits at infinity to identify asymptotic behavior, and apply the Intermediate Value Theorem when its hypotheses are satisfied.","I can interpret infinite limits and limits at infinity to identify asymptotic behavior, and apply the Intermediate Value Theorem when its hypotheses are satisfied.",Justification and Theorem Conditions,multiple-choice,selected response,instructional,45,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S5-BLOOK-Q07,AP/SCI,AP Calculus AB,1,1.5,Blooket,Blooket,Q07,current-section,U1-MG04,,,,U1-S5-BLOOK-FAM2,mixed,,1,"Interpret infinite limits and limits at infinity to identify asymptotic behavior, and apply the Intermediate Value Theorem when its hypotheses are satisfied.","I can interpret infinite limits and limits at infinity to identify asymptotic behavior, and apply the Intermediate Value Theorem when its hypotheses are satisfied.",Notation and Mathematical Communication,multiple-choice,selected response,instructional,45,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S5-BLOOK-Q08,AP/SCI,AP Calculus AB,1,1.5,Blooket,Blooket,Q08,current-section,U1-MG04,,,,U1-S5-BLOOK-FAM3,mixed,,1,"Interpret infinite limits and limits at infinity to identify asymptotic behavior, and apply the Intermediate Value Theorem when its hypotheses are satisfied.","I can interpret infinite limits and limits at infinity to identify asymptotic behavior, and apply the Intermediate Value Theorem when its hypotheses are satisfied.",Modeling,multiple-choice,selected response,instructional,45,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S5-BLOOK-Q09,AP/SCI,AP Calculus AB,1,1.5,Blooket,Blooket,Q09,current-section,U1-MG04,,,,U1-S5-BLOOK-FAM4,mixed,,1,"Interpret infinite limits and limits at infinity to identify asymptotic behavior, and apply the Intermediate Value Theorem when its hypotheses are satisfied.","I can interpret infinite limits and limits at infinity to identify asymptotic behavior, and apply the Intermediate Value Theorem when its hypotheses are satisfied.",Analytical Strategy Selection,multiple-choice,selected response,instructional,45,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S5-BLOOK-Q10,AP/SCI,AP Calculus AB,1,1.5,Blooket,Blooket,Q10,current-section,U1-MG04,,,,U1-S5-BLOOK-FAM5,mixed,,1,"Interpret infinite limits and limits at infinity to identify asymptotic behavior, and apply the Intermediate Value Theorem when its hypotheses are satisfied.","I can interpret infinite limits and limits at infinity to identify asymptotic behavior, and apply the Intermediate Value Theorem when its hypotheses are satisfied.",Calculator and Non-Calculator Reasoning,multiple-choice,selected response,instructional,45,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S5-BLOOK-Q11,AP/SCI,AP Calculus AB,1,1.5,Blooket,Blooket,Q11,current-section,U1-MG04,,,,U1-S5-BLOOK-FAM1,mixed,,1,"Interpret infinite limits and limits at infinity to identify asymptotic behavior, and apply the Intermediate Value Theorem when its hypotheses are satisfied.","I can interpret infinite limits and limits at infinity to identify asymptotic behavior, and apply the Intermediate Value Theorem when its hypotheses are satisfied.",Justification and Theorem Conditions,multiple-choice,selected response,instructional,45,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S5-BLOOK-Q12,AP/SCI,AP Calculus AB,1,1.5,Blooket,Blooket,Q12,current-section,U1-MG04,,,,U1-S5-BLOOK-FAM2,mixed,,1,"Interpret infinite limits and limits at infinity to identify asymptotic behavior, and apply the Intermediate Value Theorem when its hypotheses are satisfied.","I can interpret infinite limits and limits at infinity to identify asymptotic behavior, and apply the Intermediate Value Theorem when its hypotheses are satisfied.",Notation and Mathematical Communication,multiple-choice,selected response,instructional,45,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S5-BLOOK-Q13,AP/SCI,AP Calculus AB,1,1.5,Blooket,Blooket,Q13,current-section,U1-MG04,,,,U1-S5-BLOOK-FAM3,mixed,,2,"Interpret infinite limits and limits at infinity to identify asymptotic behavior, and apply the Intermediate Value Theorem when its hypotheses are satisfied.","I can interpret infinite limits and limits at infinity to identify asymptotic behavior, and apply the Intermediate Value Theorem when its hypotheses are satisfied.",Modeling,multiple-choice,selected response,instructional,45,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S5-BLOOK-Q14,AP/SCI,AP Calculus AB,1,1.5,Blooket,Blooket,Q14,current-section,U1-MG04,,,,U1-S5-BLOOK-FAM4,mixed,,2,"Interpret infinite limits and limits at infinity to identify asymptotic behavior, and apply the Intermediate Value Theorem when its hypotheses are satisfied.","I can interpret infinite limits and limits at infinity to identify asymptotic behavior, and apply the Intermediate Value Theorem when its hypotheses are satisfied.",Analytical Strategy Selection,multiple-choice,selected response,instructional,45,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S5-BLOOK-Q15,AP/SCI,AP Calculus AB,1,1.5,Blooket,Blooket,Q15,current-section,U1-MG04,,,,U1-S5-BLOOK-FAM5,mixed,,2,"Interpret infinite limits and limits at infinity to identify asymptotic behavior, and apply the Intermediate Value Theorem when its hypotheses are satisfied.","I can interpret infinite limits and limits at infinity to identify asymptotic behavior, and apply the Intermediate Value Theorem when its hypotheses are satisfied.",Calculator and Non-Calculator Reasoning,multiple-choice,selected response,instructional,45,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S5-BLOOK-Q16,AP/SCI,AP Calculus AB,1,1.5,Blooket,Blooket,Q16,current-section,U1-MG04,,,,U1-S5-BLOOK-FAM1,mixed,,2,"Interpret infinite limits and limits at infinity to identify asymptotic behavior, and apply the Intermediate Value Theorem when its hypotheses are satisfied.","I can interpret infinite limits and limits at infinity to identify asymptotic behavior, and apply the Intermediate Value Theorem when its hypotheses are satisfied.",Justification and Theorem Conditions,multiple-choice,selected response,instructional,45,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S5-BLOOK-Q17,AP/SCI,AP Calculus AB,1,1.5,Blooket,Blooket,Q17,current-section,U1-MG04,,,,U1-S5-BLOOK-FAM2,mixed,,2,"Interpret infinite limits and limits at infinity to identify asymptotic behavior, and apply the Intermediate Value Theorem when its hypotheses are satisfied.","I can interpret infinite limits and limits at infinity to identify asymptotic behavior, and apply the Intermediate Value Theorem when its hypotheses are satisfied.",Notation and Mathematical Communication,multiple-choice,selected response,instructional,45,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S5-BLOOK-Q18,AP/SCI,AP Calculus AB,1,1.5,Blooket,Blooket,Q18,current-section,U1-MG04,,,,U1-S5-BLOOK-FAM3,mixed,,2,"Interpret infinite limits and limits at infinity to identify asymptotic behavior, and apply the Intermediate Value Theorem when its hypotheses are satisfied.","I can interpret infinite limits and limits at infinity to identify asymptotic behavior, and apply the Intermediate Value Theorem when its hypotheses are satisfied.",Modeling,multiple-choice,selected response,instructional,45,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S5-BLOOK-Q19,AP/SCI,AP Calculus AB,1,1.5,Blooket,Blooket,Q19,current-section,U1-MG04,,,,U1-S5-BLOOK-FAM4,mixed,,2,"Interpret infinite limits and limits at infinity to identify asymptotic behavior, and apply the Intermediate Value Theorem when its hypotheses are satisfied.","I can interpret infinite limits and limits at infinity to identify asymptotic behavior, and apply the Intermediate Value Theorem when its hypotheses are satisfied.",Analytical Strategy Selection,multiple-choice,selected response,instructional,45,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S5-BLOOK-Q20,AP/SCI,AP Calculus AB,1,1.5,Blooket,Blooket,Q20,current-section,U1-MG04,,,,U1-S5-BLOOK-FAM5,mixed,,2,"Interpret infinite limits and limits at infinity to identify asymptotic behavior, and apply the Intermediate Value Theorem when its hypotheses are satisfied.","I can interpret infinite limits and limits at infinity to identify asymptotic behavior, and apply the Intermediate Value Theorem when its hypotheses are satisfied.",Calculator and Non-Calculator Reasoning,multiple-choice,selected response,instructional,45,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S1-WU1-Q01,AP/SCI,AP Calculus AB,1,1.1,Warm-Up 1,Warm-Up,Q01,prior-knowledge,U1-MG01,,,,,,,1,Relate average versus instantaneous change to the idea of a limit and read and interpret limit notation.,I can relate average versus instantaneous change to the idea of a limit and read and interpret limit notation.,Interpretation Across Representations,constructed-response,short response,instructional,120,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S1-WU1-Q02,AP/SCI,AP Calculus AB,1,1.1,Warm-Up 1,Warm-Up,Q02,prior-knowledge,U1-MG01,,,,,,,1,Relate average versus instantaneous change to the idea of a limit and read and interpret limit notation.,I can relate average versus instantaneous change to the idea of a limit and read and interpret limit notation.,Notation and Mathematical Communication,constructed-response,short response,instructional,120,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S1-WU2-Q01,AP/SCI,AP Calculus AB,1,1.1,Warm-Up 2,Warm-Up,Q01,unit-to-date,U1-MG01,,,,,,,2,Relate average versus instantaneous change to the idea of a limit and read and interpret limit notation.,I can relate average versus instantaneous change to the idea of a limit and read and interpret limit notation.,Interpretation Across Representations,constructed-response,short response,instructional,120,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S1-WU2-Q02,AP/SCI,AP Calculus AB,1,1.1,Warm-Up 2,Warm-Up,Q02,unit-to-date,U1-MG01,,,,,,,2,Relate average versus instantaneous change to the idea of a limit and read and interpret limit notation.,I can relate average versus instantaneous change to the idea of a limit and read and interpret limit notation.,Notation and Mathematical Communication,constructed-response,short response,instructional,120,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S1-WU3-Q01,AP/SCI,AP Calculus AB,1,1.1,Warm-Up 3,Warm-Up,Q01,unit-to-date,U1-MG01,,,,,,,2,Relate average versus instantaneous change to the idea of a limit and read and interpret limit notation.,I can relate average versus instantaneous change to the idea of a limit and read and interpret limit notation.,Interpretation Across Representations,constructed-response,short response,instructional,120,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S1-WU3-Q02,AP/SCI,AP Calculus AB,1,1.1,Warm-Up 3,Warm-Up,Q02,unit-to-date,U1-MG01,,,,,,,2,Relate average versus instantaneous change to the idea of a limit and read and interpret limit notation.,I can relate average versus instantaneous change to the idea of a limit and read and interpret limit notation.,Notation and Mathematical Communication,constructed-response,short response,instructional,120,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S2-WU1-Q01,AP/SCI,AP Calculus AB,1,1.2,Warm-Up 1,Warm-Up,Q01,prior-knowledge,U1-MG01,,,,,,,1,"Determine one-sided and two-sided limits from graphs and tables, including when a limit does not exist.","I can determine one-sided and two-sided limits from graphs and tables, including when a limit does not exist.",Interpretation Across Representations,constructed-response,short response,instructional,120,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S2-WU1-Q02,AP/SCI,AP Calculus AB,1,1.2,Warm-Up 1,Warm-Up,Q02,prior-knowledge,U1-MG01,,,,,,,1,"Determine one-sided and two-sided limits from graphs and tables, including when a limit does not exist.","I can determine one-sided and two-sided limits from graphs and tables, including when a limit does not exist.",Calculator and Non-Calculator Reasoning,constructed-response,short response,instructional,120,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S2-WU2-Q01,AP/SCI,AP Calculus AB,1,1.2,Warm-Up 2,Warm-Up,Q01,unit-to-date,U1-MG01,,,,,,,2,"Determine one-sided and two-sided limits from graphs and tables, including when a limit does not exist.","I can determine one-sided and two-sided limits from graphs and tables, including when a limit does not exist.",Interpretation Across Representations,constructed-response,short response,instructional,120,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S2-WU2-Q02,AP/SCI,AP Calculus AB,1,1.2,Warm-Up 2,Warm-Up,Q02,unit-to-date,U1-MG01,,,,,,,2,"Determine one-sided and two-sided limits from graphs and tables, including when a limit does not exist.","I can determine one-sided and two-sided limits from graphs and tables, including when a limit does not exist.",Calculator and Non-Calculator Reasoning,constructed-response,short response,instructional,120,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S2-WU3-Q01,AP/SCI,AP Calculus AB,1,1.2,Warm-Up 3,Warm-Up,Q01,unit-to-date,U1-MG01,,,,,,,2,"Determine one-sided and two-sided limits from graphs and tables, including when a limit does not exist.","I can determine one-sided and two-sided limits from graphs and tables, including when a limit does not exist.",Interpretation Across Representations,constructed-response,short response,instructional,120,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S2-WU3-Q02,AP/SCI,AP Calculus AB,1,1.2,Warm-Up 3,Warm-Up,Q02,unit-to-date,U1-MG01,,,,,,,2,"Determine one-sided and two-sided limits from graphs and tables, including when a limit does not exist.","I can determine one-sided and two-sided limits from graphs and tables, including when a limit does not exist.",Calculator and Non-Calculator Reasoning,constructed-response,short response,instructional,120,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S3-WU1-Q01,AP/SCI,AP Calculus AB,1,1.3,Warm-Up 1,Warm-Up,Q01,prior-knowledge,U1-MG02,,,,,,,1,"Evaluate limits algebraically using direct substitution, limit laws, factoring, conjugates, and appropriate trigonometric or squeeze reasoning.","I can evaluate limits algebraically using direct substitution, limit laws, factoring, conjugates, and appropriate trigonometric or squeeze reasoning.",Justification and Theorem Conditions,constructed-response,short response,instructional,120,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S3-WU1-Q02,AP/SCI,AP Calculus AB,1,1.3,Warm-Up 1,Warm-Up,Q02,prior-knowledge,U1-MG02,,,,,,,1,"Evaluate limits algebraically using direct substitution, limit laws, factoring, conjugates, and appropriate trigonometric or squeeze reasoning.","I can evaluate limits algebraically using direct substitution, limit laws, factoring, conjugates, and appropriate trigonometric or squeeze reasoning.",Analytical Strategy Selection,constructed-response,short response,instructional,120,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S3-WU2-Q01,AP/SCI,AP Calculus AB,1,1.3,Warm-Up 2,Warm-Up,Q01,unit-to-date,U1-MG02,,,,,,,2,"Evaluate limits algebraically using direct substitution, limit laws, factoring, conjugates, and appropriate trigonometric or squeeze reasoning.","I can evaluate limits algebraically using direct substitution, limit laws, factoring, conjugates, and appropriate trigonometric or squeeze reasoning.",Justification and Theorem Conditions,constructed-response,short response,instructional,120,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S3-WU2-Q02,AP/SCI,AP Calculus AB,1,1.3,Warm-Up 2,Warm-Up,Q02,unit-to-date,U1-MG02,,,,,,,2,"Evaluate limits algebraically using direct substitution, limit laws, factoring, conjugates, and appropriate trigonometric or squeeze reasoning.","I can evaluate limits algebraically using direct substitution, limit laws, factoring, conjugates, and appropriate trigonometric or squeeze reasoning.",Analytical Strategy Selection,constructed-response,short response,instructional,120,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S3-WU3-Q01,AP/SCI,AP Calculus AB,1,1.3,Warm-Up 3,Warm-Up,Q01,unit-to-date,U1-MG02,,,,,,,2,"Evaluate limits algebraically using direct substitution, limit laws, factoring, conjugates, and appropriate trigonometric or squeeze reasoning.","I can evaluate limits algebraically using direct substitution, limit laws, factoring, conjugates, and appropriate trigonometric or squeeze reasoning.",Justification and Theorem Conditions,constructed-response,short response,instructional,120,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S3-WU3-Q02,AP/SCI,AP Calculus AB,1,1.3,Warm-Up 3,Warm-Up,Q02,unit-to-date,U1-MG02,,,,,,,2,"Evaluate limits algebraically using direct substitution, limit laws, factoring, conjugates, and appropriate trigonometric or squeeze reasoning.","I can evaluate limits algebraically using direct substitution, limit laws, factoring, conjugates, and appropriate trigonometric or squeeze reasoning.",Analytical Strategy Selection,constructed-response,short response,instructional,120,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
