bank_id,course_family,unit,section,destination,destination_group,destination_slot,spiral_role,dok,learning_target,i_can,framework_alignment,item_type,answer_type,figure_files,source_basis,notes
U7-SUM-V2-Q11,MATH,7,7.1,summative_assessment,summative,v2_q11,unit-synthesis,2,Translate verbal rate relationships into differential equations and verify whether proposed functions satisfy a differential equation.,I can model verbal growth or change statements with differential equations and verify proposed solutions by checking the derivative relationship.,"AP Topics 7.1, 7.2",solution_verification_mc,multiple_choice,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",AP-style mixed selected/constructed response source; no published wording copied.
U7-SUM-V2-Q12,MATH,7,7.2,summative_assessment,summative,v2_q12,unit-synthesis,2,"Sketch and interpret slope fields, connect local slope behavior to differential equations, and reason about solution curves graphically.","I can read local slopes from a slope field, match a field to a differential equation, and sketch or describe a solution curve through an initial point.","AP Topics 7.3, 7.4",field_locus_mc,multiple_choice,u7_sum_v2_q12_sum_field_mc.png,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",AP-style mixed selected/constructed response source; no published wording copied.
U7-SUM-V2-Q13,MATH,7,7.3,summative_assessment,summative,v2_q13,unit-synthesis,2,"Solve separable differential equations by separating variables, integrating both sides, and managing constants of integration across equivalent solution forms.","I can separate variables correctly, integrate both sides, include constants, recognize possible lost equilibrium solutions, and compare equivalent implicit or explicit forms.",AP Topic 7.6,separation_frq,constructed_response,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",AP-style mixed selected/constructed response source; no published wording copied.
U7-SUM-V2-Q14,MATH,7,7.4,summative_assessment,summative,v2_q14,unit-synthesis,2,Use initial conditions to determine constants and produce particular solutions to separable differential equations.,I can use an initial condition to select one member of a solution family and express the requested particular solution with an appropriate branch or form.,AP Topic 7.7,particular_solution_frq,constructed_response,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",AP-style mixed selected/constructed response source; no published wording copied.
U7-SUM-V2-Q15,MATH,7,7.5,summative_assessment,summative,v2_q15,unit-synthesis,3,Model and interpret exponential growth and decay from differential equations in contextual situations.,"I can build exponential growth or decay models from proportional-rate relationships and interpret the sign, units, parameters, and solution behavior in context.",AP Topic 7.8,exponential_model_frq,constructed_response,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",AP-style mixed selected/constructed response source; no published wording copied.
U7-SUM-V2-Q16,MATH,7,7.1,summative_assessment,summative,v2_q16,unit-synthesis,2,Translate verbal rate relationships into differential equations and verify whether proposed functions satisfy a differential equation.,I can model verbal growth or change statements with differential equations and verify proposed solutions by checking the derivative relationship.,"AP Topics 7.1, 7.2",model_verify_frq,constructed_response,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",AP-style mixed selected/constructed response source; no published wording copied.
U7-SUM-V2-Q17,MATH,7,7.2,summative_assessment,summative,v2_q17,unit-synthesis,3,"Sketch and interpret slope fields, connect local slope behavior to differential equations, and reason about solution curves graphically.","I can read local slopes from a slope field, match a field to a differential equation, and sketch or describe a solution curve through an initial point.","AP Topics 7.3, 7.4",slope_field_frq,constructed_response,u7_sum_v2_q17_sum_field.png,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",AP-style mixed selected/constructed response source; no published wording copied.
U7-SUM-V2-Q18,MATH,7,7.3,summative_assessment,summative,v2_q18,unit-synthesis,3,"Solve separable differential equations by separating variables, integrating both sides, and managing constants of integration across equivalent solution forms.","I can separate variables correctly, integrate both sides, include constants, recognize possible lost equilibrium solutions, and compare equivalent implicit or explicit forms.",AP Topic 7.6,separation_critique_frq,constructed_response,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",AP-style mixed selected/constructed response source; no published wording copied.
U7-SUM-V2-Q19,MATH,7,7.4,summative_assessment,summative,v2_q19,unit-synthesis,2,Use initial conditions to determine constants and produce particular solutions to separable differential equations.,I can use an initial condition to select one member of a solution family and express the requested particular solution with an appropriate branch or form.,AP Topic 7.7,particular_solution_frq,constructed_response,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",AP-style mixed selected/constructed response source; no published wording copied.
U7-SUM-V2-Q20,MATH,7,7.5,summative_assessment,summative,v2_q20,unit-synthesis,3,Model and interpret exponential growth and decay from differential equations in contextual situations.,"I can build exponential growth or decay models from proportional-rate relationships and interpret the sign, units, parameters, and solution behavior in context.",AP Topic 7.8,exponential_graph_frq,constructed_response,u7_sum_v2_q20_sum_exp_graph.png,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",AP-style mixed selected/constructed response source; no published wording copied.
U7-SUM-V3-Q01,MATH,7,7.1,summative_assessment,summative,v3_q01,unit-synthesis,2,Translate verbal rate relationships into differential equations and verify whether proposed functions satisfy a differential equation.,I can model verbal growth or change statements with differential equations and verify proposed solutions by checking the derivative relationship.,"AP Topics 7.1, 7.2",solution_verification_mc,multiple_choice,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",AP-style mixed selected/constructed response source; no published wording copied.
U7-SUM-V3-Q02,MATH,7,7.2,summative_assessment,summative,v3_q02,unit-synthesis,2,"Sketch and interpret slope fields, connect local slope behavior to differential equations, and reason about solution curves graphically.","I can read local slopes from a slope field, match a field to a differential equation, and sketch or describe a solution curve through an initial point.","AP Topics 7.3, 7.4",field_locus_mc,multiple_choice,u7_sum_v3_q02_sum_field_mc.png,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",AP-style mixed selected/constructed response source; no published wording copied.
U7-SUM-V3-Q03,MATH,7,7.3,summative_assessment,summative,v3_q03,unit-synthesis,1,"Solve separable differential equations by separating variables, integrating both sides, and managing constants of integration across equivalent solution forms.","I can separate variables correctly, integrate both sides, include constants, recognize possible lost equilibrium solutions, and compare equivalent implicit or explicit forms.",AP Topic 7.6,separation_step_mc,multiple_choice,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",AP-style mixed selected/constructed response source; no published wording copied.
U7-SUM-V3-Q04,MATH,7,7.4,summative_assessment,summative,v3_q04,unit-synthesis,1,Use initial conditions to determine constants and produce particular solutions to separable differential equations.,I can use an initial condition to select one member of a solution family and express the requested particular solution with an appropriate branch or form.,AP Topic 7.7,general_particular_mc,multiple_choice,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",AP-style mixed selected/constructed response source; no published wording copied.
U7-SUM-V3-Q05,MATH,7,7.5,summative_assessment,summative,v3_q05,unit-synthesis,1,Model and interpret exponential growth and decay from differential equations in contextual situations.,"I can build exponential growth or decay models from proportional-rate relationships and interpret the sign, units, parameters, and solution behavior in context.",AP Topic 7.8,growth_decay_mc,multiple_choice,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",AP-style mixed selected/constructed response source; no published wording copied.
U7-SUM-V3-Q06,MATH,7,7.1,summative_assessment,summative,v3_q06,unit-synthesis,1,Translate verbal rate relationships into differential equations and verify whether proposed functions satisfy a differential equation.,I can model verbal growth or change statements with differential equations and verify proposed solutions by checking the derivative relationship.,"AP Topics 7.1, 7.2",de_model_mc,multiple_choice,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",AP-style mixed selected/constructed response source; no published wording copied.
U7-SUM-V3-Q07,MATH,7,7.2,summative_assessment,summative,v3_q07,unit-synthesis,2,"Sketch and interpret slope fields, connect local slope behavior to differential equations, and reason about solution curves graphically.","I can read local slopes from a slope field, match a field to a differential equation, and sketch or describe a solution curve through an initial point.","AP Topics 7.3, 7.4",field_match_mc,multiple_choice,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",AP-style mixed selected/constructed response source; no published wording copied.
U7-SUM-V3-Q08,MATH,7,7.3,summative_assessment,summative,v3_q08,unit-synthesis,3,"Solve separable differential equations by separating variables, integrating both sides, and managing constants of integration across equivalent solution forms.","I can separate variables correctly, integrate both sides, include constants, recognize possible lost equilibrium solutions, and compare equivalent implicit or explicit forms.",AP Topic 7.6,lost_solution_mc,multiple_choice,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",AP-style mixed selected/constructed response source; no published wording copied.
U7-SUM-V3-Q09,MATH,7,7.4,summative_assessment,summative,v3_q09,unit-synthesis,1,Use initial conditions to determine constants and produce particular solutions to separable differential equations.,I can use an initial condition to select one member of a solution family and express the requested particular solution with an appropriate branch or form.,AP Topic 7.7,initial_constant_mc,multiple_choice,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",AP-style mixed selected/constructed response source; no published wording copied.
U7-SUM-V3-Q10,MATH,7,7.5,summative_assessment,summative,v3_q10,unit-synthesis,2,Model and interpret exponential growth and decay from differential equations in contextual situations.,"I can build exponential growth or decay models from proportional-rate relationships and interpret the sign, units, parameters, and solution behavior in context.",AP Topic 7.8,half_life_mc,multiple_choice,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",AP-style mixed selected/constructed response source; no published wording copied.
U7-SUM-V3-Q11,MATH,7,7.1,summative_assessment,summative,v3_q11,unit-synthesis,1,Translate verbal rate relationships into differential equations and verify whether proposed functions satisfy a differential equation.,I can model verbal growth or change statements with differential equations and verify proposed solutions by checking the derivative relationship.,"AP Topics 7.1, 7.2",de_recognition_mc,multiple_choice,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",AP-style mixed selected/constructed response source; no published wording copied.
U7-SUM-V3-Q12,MATH,7,7.2,summative_assessment,summative,v3_q12,unit-synthesis,1,"Sketch and interpret slope fields, connect local slope behavior to differential equations, and reason about solution curves graphically.","I can read local slopes from a slope field, match a field to a differential equation, and sketch or describe a solution curve through an initial point.","AP Topics 7.3, 7.4",local_slope_mc,multiple_choice,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",AP-style mixed selected/constructed response source; no published wording copied.
U7-SUM-V3-Q13,MATH,7,7.3,summative_assessment,summative,v3_q13,unit-synthesis,2,"Solve separable differential equations by separating variables, integrating both sides, and managing constants of integration across equivalent solution forms.","I can separate variables correctly, integrate both sides, include constants, recognize possible lost equilibrium solutions, and compare equivalent implicit or explicit forms.",AP Topic 7.6,separation_frq,constructed_response,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",AP-style mixed selected/constructed response source; no published wording copied.
U7-SUM-V3-Q14,MATH,7,7.4,summative_assessment,summative,v3_q14,unit-synthesis,2,Use initial conditions to determine constants and produce particular solutions to separable differential equations.,I can use an initial condition to select one member of a solution family and express the requested particular solution with an appropriate branch or form.,AP Topic 7.7,particular_solution_frq,constructed_response,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",AP-style mixed selected/constructed response source; no published wording copied.
U7-SUM-V3-Q15,MATH,7,7.5,summative_assessment,summative,v3_q15,unit-synthesis,3,Model and interpret exponential growth and decay from differential equations in contextual situations.,"I can build exponential growth or decay models from proportional-rate relationships and interpret the sign, units, parameters, and solution behavior in context.",AP Topic 7.8,exponential_model_frq,constructed_response,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",AP-style mixed selected/constructed response source; no published wording copied.
U7-SUM-V3-Q16,MATH,7,7.1,summative_assessment,summative,v3_q16,unit-synthesis,2,Translate verbal rate relationships into differential equations and verify whether proposed functions satisfy a differential equation.,I can model verbal growth or change statements with differential equations and verify proposed solutions by checking the derivative relationship.,"AP Topics 7.1, 7.2",model_verify_frq,constructed_response,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",AP-style mixed selected/constructed response source; no published wording copied.
U7-SUM-V3-Q17,MATH,7,7.2,summative_assessment,summative,v3_q17,unit-synthesis,3,"Sketch and interpret slope fields, connect local slope behavior to differential equations, and reason about solution curves graphically.","I can read local slopes from a slope field, match a field to a differential equation, and sketch or describe a solution curve through an initial point.","AP Topics 7.3, 7.4",slope_field_frq,constructed_response,u7_sum_v3_q17_sum_field.png,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",AP-style mixed selected/constructed response source; no published wording copied.
U7-SUM-V3-Q18,MATH,7,7.3,summative_assessment,summative,v3_q18,unit-synthesis,3,"Solve separable differential equations by separating variables, integrating both sides, and managing constants of integration across equivalent solution forms.","I can separate variables correctly, integrate both sides, include constants, recognize possible lost equilibrium solutions, and compare equivalent implicit or explicit forms.",AP Topic 7.6,separation_critique_frq,constructed_response,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",AP-style mixed selected/constructed response source; no published wording copied.
U7-SUM-V3-Q19,MATH,7,7.4,summative_assessment,summative,v3_q19,unit-synthesis,2,Use initial conditions to determine constants and produce particular solutions to separable differential equations.,I can use an initial condition to select one member of a solution family and express the requested particular solution with an appropriate branch or form.,AP Topic 7.7,particular_solution_frq,constructed_response,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",AP-style mixed selected/constructed response source; no published wording copied.
U7-SUM-V3-Q20,MATH,7,7.5,summative_assessment,summative,v3_q20,unit-synthesis,3,Model and interpret exponential growth and decay from differential equations in contextual situations.,"I can build exponential growth or decay models from proportional-rate relationships and interpret the sign, units, parameters, and solution behavior in context.",AP Topic 7.8,exponential_graph_frq,constructed_response,u7_sum_v3_q20_sum_exp_graph.png,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",AP-style mixed selected/constructed response source; no published wording copied.
U7-SUM-V4-Q01,MATH,7,7.1,summative_assessment,summative,v4_q01,unit-synthesis,1,Translate verbal rate relationships into differential equations and verify whether proposed functions satisfy a differential equation.,I can model verbal growth or change statements with differential equations and verify proposed solutions by checking the derivative relationship.,"AP Topics 7.1, 7.2",de_recognition_mc,multiple_choice,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",AP-style mixed selected/constructed response source; no published wording copied.
U7-SUM-V4-Q02,MATH,7,7.2,summative_assessment,summative,v4_q02,unit-synthesis,1,"Sketch and interpret slope fields, connect local slope behavior to differential equations, and reason about solution curves graphically.","I can read local slopes from a slope field, match a field to a differential equation, and sketch or describe a solution curve through an initial point.","AP Topics 7.3, 7.4",local_slope_mc,multiple_choice,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",AP-style mixed selected/constructed response source; no published wording copied.
U7-SUM-V4-Q03,MATH,7,7.3,summative_assessment,summative,v4_q03,unit-synthesis,3,"Solve separable differential equations by separating variables, integrating both sides, and managing constants of integration across equivalent solution forms.","I can separate variables correctly, integrate both sides, include constants, recognize possible lost equilibrium solutions, and compare equivalent implicit or explicit forms.",AP Topic 7.6,lost_solution_mc,multiple_choice,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",AP-style mixed selected/constructed response source; no published wording copied.
U7-SUM-V4-Q04,MATH,7,7.4,summative_assessment,summative,v4_q04,unit-synthesis,1,Use initial conditions to determine constants and produce particular solutions to separable differential equations.,I can use an initial condition to select one member of a solution family and express the requested particular solution with an appropriate branch or form.,AP Topic 7.7,initial_constant_mc,multiple_choice,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",AP-style mixed selected/constructed response source; no published wording copied.
U7-SUM-V4-Q05,MATH,7,7.5,summative_assessment,summative,v4_q05,unit-synthesis,2,Model and interpret exponential growth and decay from differential equations in contextual situations.,"I can build exponential growth or decay models from proportional-rate relationships and interpret the sign, units, parameters, and solution behavior in context.",AP Topic 7.8,half_life_mc,multiple_choice,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",AP-style mixed selected/constructed response source; no published wording copied.
U7-SUM-V4-Q06,MATH,7,7.1,summative_assessment,summative,v4_q06,unit-synthesis,2,Translate verbal rate relationships into differential equations and verify whether proposed functions satisfy a differential equation.,I can model verbal growth or change statements with differential equations and verify proposed solutions by checking the derivative relationship.,"AP Topics 7.1, 7.2",solution_verification_mc,multiple_choice,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",AP-style mixed selected/constructed response source; no published wording copied.
U7-SUM-V4-Q07,MATH,7,7.2,summative_assessment,summative,v4_q07,unit-synthesis,2,"Sketch and interpret slope fields, connect local slope behavior to differential equations, and reason about solution curves graphically.","I can read local slopes from a slope field, match a field to a differential equation, and sketch or describe a solution curve through an initial point.","AP Topics 7.3, 7.4",field_locus_mc,multiple_choice,u7_sum_v4_q07_sum_field_mc.png,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",AP-style mixed selected/constructed response source; no published wording copied.
U7-SUM-V4-Q08,MATH,7,7.3,summative_assessment,summative,v4_q08,unit-synthesis,1,"Solve separable differential equations by separating variables, integrating both sides, and managing constants of integration across equivalent solution forms.","I can separate variables correctly, integrate both sides, include constants, recognize possible lost equilibrium solutions, and compare equivalent implicit or explicit forms.",AP Topic 7.6,separation_step_mc,multiple_choice,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",AP-style mixed selected/constructed response source; no published wording copied.
U7-SUM-V4-Q09,MATH,7,7.4,summative_assessment,summative,v4_q09,unit-synthesis,1,Use initial conditions to determine constants and produce particular solutions to separable differential equations.,I can use an initial condition to select one member of a solution family and express the requested particular solution with an appropriate branch or form.,AP Topic 7.7,general_particular_mc,multiple_choice,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",AP-style mixed selected/constructed response source; no published wording copied.
U7-SUM-V4-Q10,MATH,7,7.5,summative_assessment,summative,v4_q10,unit-synthesis,1,Model and interpret exponential growth and decay from differential equations in contextual situations.,"I can build exponential growth or decay models from proportional-rate relationships and interpret the sign, units, parameters, and solution behavior in context.",AP Topic 7.8,growth_decay_mc,multiple_choice,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",AP-style mixed selected/constructed response source; no published wording copied.
U7-SUM-V4-Q11,MATH,7,7.1,summative_assessment,summative,v4_q11,unit-synthesis,1,Translate verbal rate relationships into differential equations and verify whether proposed functions satisfy a differential equation.,I can model verbal growth or change statements with differential equations and verify proposed solutions by checking the derivative relationship.,"AP Topics 7.1, 7.2",de_model_mc,multiple_choice,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",AP-style mixed selected/constructed response source; no published wording copied.
U7-SUM-V4-Q12,MATH,7,7.2,summative_assessment,summative,v4_q12,unit-synthesis,2,"Sketch and interpret slope fields, connect local slope behavior to differential equations, and reason about solution curves graphically.","I can read local slopes from a slope field, match a field to a differential equation, and sketch or describe a solution curve through an initial point.","AP Topics 7.3, 7.4",field_match_mc,multiple_choice,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",AP-style mixed selected/constructed response source; no published wording copied.
U7-SUM-V4-Q13,MATH,7,7.3,summative_assessment,summative,v4_q13,unit-synthesis,2,"Solve separable differential equations by separating variables, integrating both sides, and managing constants of integration across equivalent solution forms.","I can separate variables correctly, integrate both sides, include constants, recognize possible lost equilibrium solutions, and compare equivalent implicit or explicit forms.",AP Topic 7.6,separation_frq,constructed_response,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",AP-style mixed selected/constructed response source; no published wording copied.
U7-SUM-V4-Q14,MATH,7,7.4,summative_assessment,summative,v4_q14,unit-synthesis,2,Use initial conditions to determine constants and produce particular solutions to separable differential equations.,I can use an initial condition to select one member of a solution family and express the requested particular solution with an appropriate branch or form.,AP Topic 7.7,particular_solution_frq,constructed_response,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",AP-style mixed selected/constructed response source; no published wording copied.
U7-SUM-V4-Q15,MATH,7,7.5,summative_assessment,summative,v4_q15,unit-synthesis,3,Model and interpret exponential growth and decay from differential equations in contextual situations.,"I can build exponential growth or decay models from proportional-rate relationships and interpret the sign, units, parameters, and solution behavior in context.",AP Topic 7.8,exponential_model_frq,constructed_response,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",AP-style mixed selected/constructed response source; no published wording copied.
U7-SUM-V4-Q16,MATH,7,7.1,summative_assessment,summative,v4_q16,unit-synthesis,2,Translate verbal rate relationships into differential equations and verify whether proposed functions satisfy a differential equation.,I can model verbal growth or change statements with differential equations and verify proposed solutions by checking the derivative relationship.,"AP Topics 7.1, 7.2",model_verify_frq,constructed_response,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",AP-style mixed selected/constructed response source; no published wording copied.
U7-SUM-V4-Q17,MATH,7,7.2,summative_assessment,summative,v4_q17,unit-synthesis,3,"Sketch and interpret slope fields, connect local slope behavior to differential equations, and reason about solution curves graphically.","I can read local slopes from a slope field, match a field to a differential equation, and sketch or describe a solution curve through an initial point.","AP Topics 7.3, 7.4",slope_field_frq,constructed_response,u7_sum_v4_q17_sum_field.png,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",AP-style mixed selected/constructed response source; no published wording copied.
U7-SUM-V4-Q18,MATH,7,7.3,summative_assessment,summative,v4_q18,unit-synthesis,3,"Solve separable differential equations by separating variables, integrating both sides, and managing constants of integration across equivalent solution forms.","I can separate variables correctly, integrate both sides, include constants, recognize possible lost equilibrium solutions, and compare equivalent implicit or explicit forms.",AP Topic 7.6,separation_critique_frq,constructed_response,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",AP-style mixed selected/constructed response source; no published wording copied.
U7-SUM-V4-Q19,MATH,7,7.4,summative_assessment,summative,v4_q19,unit-synthesis,2,Use initial conditions to determine constants and produce particular solutions to separable differential equations.,I can use an initial condition to select one member of a solution family and express the requested particular solution with an appropriate branch or form.,AP Topic 7.7,particular_solution_frq,constructed_response,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",AP-style mixed selected/constructed response source; no published wording copied.
U7-SUM-V4-Q20,MATH,7,7.5,summative_assessment,summative,v4_q20,unit-synthesis,3,Model and interpret exponential growth and decay from differential equations in contextual situations.,"I can build exponential growth or decay models from proportional-rate relationships and interpret the sign, units, parameters, and solution behavior in context.",AP Topic 7.8,exponential_graph_frq,constructed_response,u7_sum_v4_q20_sum_exp_graph.png,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",AP-style mixed selected/constructed response source; no published wording copied.
U7-SUM-V5-Q01,MATH,7,7.1,summative_assessment,summative,v5_q01,unit-synthesis,1,Translate verbal rate relationships into differential equations and verify whether proposed functions satisfy a differential equation.,I can model verbal growth or change statements with differential equations and verify proposed solutions by checking the derivative relationship.,"AP Topics 7.1, 7.2",de_model_mc,multiple_choice,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",AP-style mixed selected/constructed response source; no published wording copied.
U7-SUM-V5-Q02,MATH,7,7.2,summative_assessment,summative,v5_q02,unit-synthesis,2,"Sketch and interpret slope fields, connect local slope behavior to differential equations, and reason about solution curves graphically.","I can read local slopes from a slope field, match a field to a differential equation, and sketch or describe a solution curve through an initial point.","AP Topics 7.3, 7.4",field_match_mc,multiple_choice,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",AP-style mixed selected/constructed response source; no published wording copied.
U7-SUM-V5-Q03,MATH,7,7.3,summative_assessment,summative,v5_q03,unit-synthesis,1,"Solve separable differential equations by separating variables, integrating both sides, and managing constants of integration across equivalent solution forms.","I can separate variables correctly, integrate both sides, include constants, recognize possible lost equilibrium solutions, and compare equivalent implicit or explicit forms.",AP Topic 7.6,separation_step_mc,multiple_choice,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",AP-style mixed selected/constructed response source; no published wording copied.
U7-SUM-V5-Q04,MATH,7,7.4,summative_assessment,summative,v5_q04,unit-synthesis,1,Use initial conditions to determine constants and produce particular solutions to separable differential equations.,I can use an initial condition to select one member of a solution family and express the requested particular solution with an appropriate branch or form.,AP Topic 7.7,general_particular_mc,multiple_choice,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",AP-style mixed selected/constructed response source; no published wording copied.
U7-SUM-V5-Q05,MATH,7,7.5,summative_assessment,summative,v5_q05,unit-synthesis,1,Model and interpret exponential growth and decay from differential equations in contextual situations.,"I can build exponential growth or decay models from proportional-rate relationships and interpret the sign, units, parameters, and solution behavior in context.",AP Topic 7.8,growth_decay_mc,multiple_choice,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",AP-style mixed selected/constructed response source; no published wording copied.
